model,layer,head,label,rel_depth,locality_score,match_entropy,delta_collapse,mean_distance,bos_mass,local_mass,long_range_mass,mean_max_attn,mean_entropy_ss,vq_ratio_atlas,mean_output_norm,wq_norm,wk_norm,wv_norm,wo_norm,vq_ratio_weight,ov_norm,ov_eff_rank,ov_sv1,ov_sv2,ov_sv3,qk_eff_rank,qk_sv1,qk_sv2,qk_sv3,head_dim,is_gqa,gqa_group_size,gqa_within_group_rank
Llama-3.2-1B,10,19,local,0.625,,1.54853,-0.16094,93.2458,0.7015,0.0443,0.6543,0.7015,1.267,0.4886,0.2849,9.357300758361816,10.8677339553833,4.572442531585693,4.605312824249268,0.4886497345400815,2.605194330215454,60.42911148071289,0.67114276,0.61057144,0.57167834,29.454593658447266,7.0675025,1.1764905,1.08375,64,1,4,3
Llama-3.2-1B,10,20,induction,0.625,,0.93832,-0.80185,117.9257,0.8433,0.003,0.8579,0.844,0.9238,0.3634,0.2849,12.339617729187012,12.876627922058105,4.484436988830566,4.490020275115967,0.3634178211390717,2.5525975227355957,61.53810501098633,0.5412008,0.51202315,0.5027109,34.65088653564453,3.6287806,1.2575995,1.207325,64,1,4,0
Llama-3.2-1B,10,21,induction,0.625,,1.20672,-0.59137,98.4027,0.6196,0.0054,0.7643,0.6197,1.9094,0.3687,0.2849,12.161776542663574,12.876627922058105,4.484436988830566,4.098121166229248,0.36873206583748436,2.2883129119873047,62.10145568847656,0.458709,0.4314918,0.4097214,35.981510162353516,3.858476,1.9056021,1.8582948,64,1,4,1
Llama-3.2-1B,10,22,induction,0.625,,1.39395,-1.01564,98.0048,0.6298,0.0096,0.7531,0.6306,1.9636,0.6478,0.2849,6.922546863555908,12.876627922058105,4.484436988830566,7.3133111000061035,0.6478016078790972,4.04913854598999,62.66057586669922,0.71001965,0.6747941,0.6687172,38.07494354248047,2.8750954,0.87890583,0.65018433,64,1,4,2
Llama-3.2-1B,10,23,induction,0.625,,0.58139,-0.53438,119.0108,0.8693,0.0018,0.8602,0.8693,0.7137,0.347,0.2849,12.922697067260742,12.876627922058105,4.484436988830566,4.741353511810303,0.34702020526283195,2.6377270221710205,62.4129524230957,0.5899095,0.5143424,0.46253407,32.71546173095703,3.60142,1.4930197,1.467211,64,1,4,3
Llama-3.2-1B,10,24,local,0.625,,0.96313,-0.37766,106.0116,0.6991,0.0085,0.7951,0.7011,1.5918,0.3692,0.2849,11.340855598449707,13.561528205871582,4.187259197235107,4.146728992462158,0.36921898536536657,2.1750025749206543,61.068851470947266,0.6151265,0.44066203,0.42899057,39.91896438598633,2.9325812,1.3512286,1.2864877,64,1,4,0
Llama-3.2-1B,10,25,local,0.625,,1.27462,-0.4509,87.2165,0.3425,0.024,0.6998,0.3808,2.696,0.401,0.2849,10.441770553588867,13.561528205871582,4.187259197235107,5.094664573669434,0.40101045849887335,2.715198516845703,60.238250732421875,0.7403211,0.6108441,0.5911873,38.20616149902344,3.1752625,1.0650171,0.82337743,64,1,4,1
Llama-3.2-1B,10,26,local,0.625,,0.62421,-0.35329,95.0004,0.5028,0.0206,0.7405,0.5098,2.5542,0.3992,0.2849,10.487703323364258,13.561528205871582,4.187259197235107,4.662607192993164,0.3992541615766753,2.5359139442443848,59.38856506347656,0.8299985,0.56856847,0.55822283,36.175537109375,2.8639734,1.9407498,1.7723558,64,1,4,2
Llama-3.2-1B,10,27,induction,0.625,,1.81683,-0.6653,88.7446,0.5666,0.0379,0.661,0.5666,2.2272,0.4737,0.2849,8.840173721313477,13.561528205871582,4.187259197235107,5.710110664367676,0.4736625466012323,2.8792238235473633,61.83828353881836,0.73488146,0.55608165,0.5350869,40.3670654296875,3.7896254,0.9660802,0.88481885,64,1,4,3
Llama-3.2-1B,10,28,local,0.625,,1.56946,-0.31164,113.4539,0.8862,0.0236,0.8032,0.8913,0.5321,0.5039,0.2849,8.611990928649902,13.565388679504395,4.33955717086792,4.770302772521973,0.5038970903267923,2.5576510429382324,61.458580017089844,0.5148539,0.49334255,0.483187,32.52059555053711,5.7208924,1.427167,1.3292252,64,1,4,0
Llama-3.2-1B,10,29,local,0.625,,1.22428,-0.29446,104.7094,0.7423,0.0291,0.7356,0.7423,1.1688,0.4731,0.2849,9.17263126373291,13.565388679504395,4.33955717086792,5.860969066619873,0.473098399586316,3.218862295150757,60.897830963134766,0.7103571,0.6562368,0.6193149,32.464962005615234,5.637254,2.0068555,1.4555217,64,1,4,1
Llama-3.2-1B,10,30,local,0.625,,0.78215,-0.40835,87.5545,0.4488,0.0142,0.6831,0.4526,2.5591,0.3303,0.2849,13.138800621032715,13.565388679504395,4.33955717086792,4.45372200012207,0.33028563991760296,2.3555939197540283,61.885162353515625,0.50321877,0.44097608,0.4356142,36.812259674072266,3.9350414,2.1531086,2.0834682,64,1,4,2
Llama-3.2-1B,10,31,local,0.625,,1.09662,-0.23627,78.6017,0.4183,0.0274,0.6109,0.4311,2.368,0.4607,0.2849,9.419317245483398,13.565388679504395,4.33955717086792,4.638895511627197,0.46070825069070637,2.5379512310028076,59.65080642700195,0.7531365,0.7330091,0.6343048,34.280418395996094,4.608569,1.5987824,1.2605596,64,1,4,3
Llama-3.2-1B,11,0,local,0.6875,,0.9655,0.06363,106.8365,0.7656,0.008,0.7752,0.7656,1.1252,0.4508,0.3241,10.443761825561523,12.939833641052246,4.708093166351318,5.175084114074707,0.45080434090593885,3.0584006309509277,58.92247009277344,0.9368304,0.80564016,0.75966275,34.46038055419922,4.886217,2.8560193,1.9388952,64,1,4,0
Llama-3.2-1B,11,1,local,0.6875,,0.99416,-0.16488,96.472,0.6369,0.0243,0.7233,0.6369,1.946,0.4561,0.3241,10.321772575378418,12.939833641052246,4.708093166351318,6.72340726852417,0.45613223232427724,4.039642333984375,59.99287796020508,0.97905236,0.9045514,0.8509418,33.944358825683594,5.2928495,3.1264722,1.749371,64,1,4,1
Llama-3.2-1B,11,2,local,0.6875,,1.27103,-0.10049,98.9084,0.6482,0.0177,0.7246,0.6482,1.7835,0.5381,0.3241,8.750179290771484,12.939833641052246,4.708093166351318,5.536567211151123,0.5380567654557942,3.159346103668213,61.37455368041992,0.8185333,0.7336551,0.6337546,37.09858322143555,4.526918,2.0771134,1.4390966,64,1,4,2
Llama-3.2-1B,11,3,local,0.6875,,1.66185,-0.46472,91.4529,0.5094,0.029,0.6996,0.5094,2.252,0.4013,0.3241,11.731990814208984,12.939833641052246,4.708093166351318,5.6243414878845215,0.40130385719777384,3.123164176940918,61.63363265991211,0.5752334,0.5415974,0.5301261,36.64714813232422,4.860629,1.8721957,1.5477808,64,1,4,3
Llama-3.2-1B,11,4,induction,0.6875,,1.61861,-0.73478,100.4166,0.61,0.0203,0.7538,0.61,2.1784,0.49,0.3241,8.364225387573242,14.412139892578125,4.09868049621582,6.752406120300293,0.49002511365903095,3.3850162029266357,62.92505645751953,0.6265956,0.5859985,0.5477133,38.54466247558594,3.749803,1.3503845,0.9108497,64,1,4,0
Llama-3.2-1B,11,5,local,0.6875,,1.22364,-0.22216,101.9748,0.6244,0.0191,0.7566,0.6262,2.0204,0.362,0.3241,11.321547508239746,14.412139892578125,4.09868049621582,5.0373945236206055,0.36202475794342304,2.5284299850463867,62.83987045288086,0.550765,0.44025508,0.4179935,39.56763458251953,4.078239,1.5423602,1.3227762,64,1,4,1
Llama-3.2-1B,11,6,local,0.6875,,0.63312,-0.09873,115.3364,0.8185,0.006,0.8275,0.8185,1.1027,0.4018,0.3241,10.201594352722168,14.412139892578125,4.09868049621582,4.221277236938477,0.40176862110986966,2.2007410526275635,59.973602294921875,0.42974564,0.41821194,0.41303578,38.744041442871094,4.198886,1.2336348,1.2216145,64,1,4,2
Llama-3.2-1B,11,7,local,0.6875,,0.56249,-0.0375,101.1781,0.6837,0.0081,0.7621,0.6845,1.5766,0.3756,0.3241,10.91369342803955,14.412139892578125,4.09868049621582,4.257327556610107,0.37555393352768013,2.2191708087921143,60.929203033447266,0.42113093,0.4141083,0.40211934,37.89002227783203,4.7100463,1.4357414,1.2925956,64,1,4,3
Llama-3.2-1B,11,8,local,0.6875,,1.5912,-0.15195,69.489,0.4642,0.0722,0.5082,0.4685,1.8507,0.4819,0.3241,8.784549713134766,10.027546882629395,4.233081817626953,4.742035865783691,0.4818780649959913,2.287058115005493,59.048805236816406,0.5131381,0.46625307,0.46563533,31.16155433654785,7.7806687,1.8017612,1.4940985,64,1,4,0
Llama-3.2-1B,11,9,local,0.6875,,1.32467,-0.29765,81.7291,0.5963,0.0691,0.578,0.6103,1.2125,0.4867,0.3241,8.697076797485352,10.027546882629395,4.233081817626953,4.683716297149658,0.48672466809197407,2.5547173023223877,55.338653564453125,0.5566334,0.5333626,0.5298001,28.407405853271484,7.237112,1.9843094,1.2782755,64,1,4,1
Llama-3.2-1B,11,10,local,0.6875,,1.50997,-0.42961,57.5509,0.3772,0.0456,0.4141,0.4586,1.851,0.5075,0.3241,8.340559005737305,10.027546882629395,4.233081817626953,4.237648010253906,0.5075297488711,2.141603708267212,61.8826789855957,0.52182984,0.38402146,0.35962635,40.23725128173828,5.306067,1.5634913,1.342466,64,1,4,2
Llama-3.2-1B,11,11,local,0.6875,,0.99245,-0.04223,87.7914,0.6859,0.2416,0.6284,0.7108,0.7868,0.8289,0.3241,5.106971263885498,10.027546882629395,4.233081817626953,5.877459526062012,0.8288830304491475,2.902327060699463,50.825347900390625,0.7449454,0.7267012,0.68125886,11.860947608947754,8.837925,0.8420388,0.6714822,64,1,4,3
Llama-3.2-1B,11,12,local,0.6875,,0.58865,-0.16882,119.6121,0.8444,0.005,0.8478,0.852,0.9459,0.4682,0.3241,9.699320793151855,14.433449745178223,4.541619300842285,5.981566905975342,0.46824096219689926,3.423715114593506,61.369606018066406,0.6880232,0.6648343,0.63867724,35.88521194458008,4.2997985,1.19905,1.0369161,64,1,4,0
Llama-3.2-1B,11,13,local,0.6875,,0.50202,-0.13687,115.7525,0.8199,0.0068,0.8295,0.8199,1.1338,0.4641,0.3241,9.784934043884277,14.433449745178223,4.541619300842285,5.217873573303223,0.46414408931865997,2.9386954307556152,61.533668518066406,0.5618579,0.5368666,0.52950925,36.54642105102539,4.5725045,1.1733087,1.1151763,64,1,4,1
Llama-3.2-1B,11,14,local,0.6875,,0.9253,-0.40875,109.7036,0.6991,0.0097,0.7886,0.7069,1.5371,0.3918,0.3241,11.590764999389648,14.433449745178223,4.541619300842285,4.516107559204102,0.39183084991206774,2.567573070526123,60.93586349487305,0.5264586,0.49843192,0.4965211,35.386653900146484,5.177863,1.7286986,1.3888259,64,1,4,2
Llama-3.2-1B,11,15,local,0.6875,,0.49218,-0.19157,118.3721,0.8654,0.0176,0.8141,0.8671,0.7631,0.3874,0.3241,11.722413063049316,14.433449745178223,4.541619300842285,6.534377098083496,0.38743041013950585,3.7181437015533447,61.89253234863281,0.74028516,0.7203965,0.68721944,36.29766082763672,5.611823,1.5817771,1.2842836,64,1,4,3
Llama-3.2-1B,11,16,local,0.6875,,1.06277,-0.14762,105.5901,0.7968,0.0332,0.7401,0.801,1.0686,0.4937,0.3241,9.415501594543457,14.977738380432129,4.648676872253418,5.623819828033447,0.493725886568482,3.305213451385498,61.201576232910156,0.71808815,0.66199285,0.62565315,31.835826873779297,6.350502,1.8014275,1.3742404,64,1,4,0
Llama-3.2-1B,11,17,local,0.6875,,1.61329,-0.45594,71.0316,0.3884,0.07,0.4852,0.4132,2.4244,0.4231,0.3241,10.986952781677246,14.977738380432129,4.648676872253418,4.690671443939209,0.4231088423357488,2.810436964035034,59.35425567626953,0.98183614,0.74701196,0.7070894,35.33463668823242,5.743968,1.4458678,1.2887535,64,1,4,1
Llama-3.2-1B,11,18,local,0.6875,,0.42285,-0.17128,91.1914,0.5263,0.0405,0.6974,0.5318,2.3307,0.3862,0.3241,12.037262916564941,14.977738380432129,4.648676872253418,5.15084981918335,0.3861905239151841,2.909510374069214,60.763877868652344,0.73336554,0.70129323,0.5812835,33.588478088378906,4.3509617,1.4078783,1.34761,64,1,4,2
Llama-3.2-1B,11,19,local,0.6875,,1.40245,-0.15298,73.4114,0.4749,0.0439,0.5131,0.4792,2.1601,0.5129,0.3241,9.063562393188477,14.977738380432129,4.648676872253418,5.20186185836792,0.5128973212284076,3.258068084716797,57.199851989746094,1.258203,1.0728602,1.0188364,31.214916229248047,5.89925,1.5137781,1.1763105,64,1,4,3
Llama-3.2-1B,11,20,local,0.6875,,0.99115,-0.21742,97.2588,0.6257,0.0264,0.736,0.6279,1.9232,0.531,0.3241,10.207024574279785,14.361393928527832,5.419887065887451,3.799304962158203,0.53099578887507,2.5422310829162598,62.395164489746094,0.46451068,0.45289376,0.4331216,37.303077697753906,4.407458,1.3604373,1.1735196,64,1,4,0
Llama-3.2-1B,11,21,induction,0.6875,,1.73664,-0.67262,102.3102,0.6591,0.0267,0.7491,0.6591,1.8571,0.6307,0.3241,8.593470573425293,14.361393928527832,5.419887065887451,6.728148460388184,0.6306982748794698,4.4500603675842285,62.730712890625,0.77835,0.76176846,0.72497857,40.249359130859375,4.31664,1.7841748,1.056086,64,1,4,1
Llama-3.2-1B,11,22,local,0.6875,,1.80638,-0.41192,107.2886,0.7005,0.0137,0.7824,0.7028,1.6181,0.5416,0.3241,10.007863998413086,14.361393928527832,5.419887065887451,5.564361095428467,0.5415628216716697,3.9158337116241455,60.42732238769531,0.91973114,0.82557744,0.7845311,38.7838020324707,3.9965286,1.6223311,1.1654271,64,1,4,2
Llama-3.2-1B,11,23,induction,0.6875,,1.30255,-0.5561,104.5271,0.7029,0.0221,0.7557,0.705,1.606,0.5119,0.3241,10.588515281677246,14.361393928527832,5.419887065887451,6.300276756286621,0.5118646875134335,4.300317764282227,62.419803619384766,0.85189116,0.80341816,0.7713601,38.4918098449707,4.097175,2.1695402,1.276101,64,1,4,3
Llama-3.2-1B,11,24,induction,0.6875,,1.34291,-0.55949,111.9678,0.7807,0.0183,0.7895,0.7807,1.2435,0.57,0.3241,9.744730949401855,14.469059944152832,5.554483413696289,7.114842891693115,0.5699986426035355,4.964608669281006,62.81931686401367,0.82510585,0.80541,0.80279773,40.30050277709961,4.9290876,2.2568884,1.2602949,64,1,4,0
Llama-3.2-1B,11,25,induction,0.6875,,1.94305,-0.53182,106.7925,0.6642,0.0211,0.7647,0.6651,1.6933,0.5166,0.3241,10.752788543701172,14.469059944152832,5.554483413696289,5.474780082702637,0.5165621355912843,3.810035467147827,62.84769058227539,0.75893587,0.6285117,0.615985,36.698612213134766,5.188784,1.7793703,1.4366609,64,1,4,1
Llama-3.2-1B,11,26,local,0.6875,,0.8647,-0.22495,116.6684,0.8506,0.0055,0.8318,0.8506,0.8012,0.5395,0.3241,10.295741081237793,14.469059944152832,5.554483413696289,5.988212585449219,0.5394933079482578,4.212626934051514,62.12961959838867,0.89131707,0.8006367,0.7623434,36.31208038330078,5.4538846,1.6725079,1.271092,64,1,4,2
Llama-3.2-1B,11,27,local,0.6875,,1.63525,-0.34283,103.3746,0.6946,0.0157,0.7553,0.6946,1.427,0.5062,0.3241,10.97218132019043,14.469059944152832,5.554483413696289,5.461581707000732,0.5062332868556151,3.8065829277038574,62.95455551147461,0.6432866,0.6324277,0.61472535,36.99347686767578,5.3373485,2.0261574,1.3632282,64,1,4,3
Llama-3.2-1B,11,28,local,0.6875,,1.03682,-0.23792,80.0307,0.5337,0.0481,0.5636,0.5341,1.8975,0.5647,0.3241,9.445314407348633,13.024602890014648,5.333678245544434,5.365452766418457,0.5646903867375941,3.6300103664398193,59.28466796875,0.78396326,0.7723305,0.7574937,31.159061431884766,6.7390594,1.6134822,1.5561897,64,1,4,0
Llama-3.2-1B,11,29,local,0.6875,,1.14144,-0.18382,106.7826,0.811,0.0255,0.7307,0.811,0.729,0.6909,0.3241,7.719998359680176,13.024602890014648,5.333678245544434,6.022029399871826,0.6908911112469078,3.9890360832214355,63.08713912963867,0.6808012,0.6736334,0.6479595,35.12489700317383,6.8546243,1.2960303,1.1013801,64,1,4,1
Llama-3.2-1B,11,30,local,0.6875,,1.29362,-0.25301,103.8118,0.7851,0.041,0.7179,0.7851,0.884,0.6104,0.3241,8.738502502441406,13.024602890014648,5.333678245544434,4.395226001739502,0.6103652478274938,2.861161231994629,61.26961135864258,0.6187124,0.5795586,0.5628287,30.909427642822266,7.2551246,1.3484474,1.1536548,64,1,4,2
Llama-3.2-1B,11,31,local,0.6875,,1.02569,-0.22113,114.7461,0.8786,0.0457,0.7941,0.8786,0.5357,0.5721,0.3241,9.323134422302246,13.024602890014648,5.333678245544434,5.4693684577941895,0.5720906729377359,3.6346075534820557,62.202247619628906,0.7211411,0.6557973,0.6377457,32.2753791809082,7.181998,1.7229111,1.5576261,64,1,4,3
Llama-3.2-1B,12,0,induction,0.75,,1.25334,-0.63647,66.8602,0.3244,0.0044,0.5961,0.3664,1.861,0.3626,0.5314,10.099836349487305,7.8868303298950195,3.6623573303222656,3.6593472957611084,0.3626155121323143,1.515275239944458,61.99248504638672,0.3266637,0.30967534,0.2916567,37.83306884765625,3.951767,2.553925,2.208662,64,1,4,0
Llama-3.2-1B,12,1,local,0.75,,0.77655,-0.05538,79.4506,0.5915,0.021,0.5424,0.6007,0.91,0.7201,0.5314,5.0856804847717285,7.8868303298950195,3.6623573303222656,4.152307510375977,0.7201312275295114,1.997694730758667,55.86815643310547,1.0019995,0.44370866,0.32788062,21.037967681884766,4.9627132,0.48658305,0.42434806,64,1,4,1
Llama-3.2-1B,12,2,local,0.75,,1.43504,-0.38364,85.2023,0.3498,0.0175,0.6941,0.3562,2.9523,0.4138,0.5314,8.850202560424805,7.8868303298950195,3.6623573303222656,4.210546493530273,0.4138162155405018,1.619089126586914,61.67394256591797,0.3084361,0.29819715,0.28945225,26.425758361816406,3.887017,0.7072461,0.6473309,64,1,4,2
Llama-3.2-1B,12,3,local,0.75,,1.23943,-0.18287,85.756,0.6641,0.104,0.6041,0.6723,0.917,0.4579,0.5314,7.997904300689697,7.8868303298950195,3.6623573303222656,5.024079322814941,0.45791462271009986,2.3237907886505127,59.422725677490234,0.5288715,0.5056786,0.48076668,23.097021102905273,5.9152083,1.291677,1.0308174,64,1,4,3
Llama-3.2-1B,12,4,local,0.75,,0.36077,0.05007,112.3882,0.7657,0.0028,0.8232,0.7657,1.2733,0.4526,0.5314,12.495570182800293,14.64567756652832,5.655816078186035,5.398349761962891,0.4526256901802378,3.7933719158172607,61.20250701904297,0.834089,0.76533556,0.7442369,38.15694046020508,5.08311,2.6461394,2.3421552,64,1,4,0
Llama-3.2-1B,12,5,local,0.75,,0.67062,-0.04591,69.8666,0.3081,0.0104,0.5597,0.3501,2.2195,0.63,0.5314,8.977508544921875,14.64567756652832,5.655816078186035,6.238926410675049,0.6299984065606504,4.374382972717285,62.744712829589844,0.8843292,0.7993317,0.7666249,48.927616119384766,4.115122,2.0036714,1.9204766,64,1,4,1
Llama-3.2-1B,12,6,local,0.75,,0.67554,0.13306,86.2937,0.4086,0.0095,0.7028,0.4256,2.0848,0.54,0.5314,10.473881721496582,14.64567756652832,5.655816078186035,5.210836410522461,0.5399923570434737,3.828474521636963,58.064247131347656,1.1028773,0.96916234,0.90415806,35.95964813232422,4.59185,2.409954,2.1034226,64,1,4,2
Llama-3.2-1B,12,7,local,0.75,,0.38421,-0.04959,109.1733,0.7339,0.0045,0.7884,0.7339,1.3111,0.5045,0.5314,11.211108207702637,14.64567756652832,5.655816078186035,6.271390438079834,0.5044832297934364,4.410989761352539,61.86379623413086,0.8981354,0.803519,0.7586563,38.901458740234375,4.712046,2.084289,1.8321209,64,1,4,3
Llama-3.2-1B,12,8,local,0.75,,0.6096,-0.0474,53.8605,0.2625,0.1636,0.3556,0.2896,2.6736,0.5175,0.5314,9.845636367797852,14.037538528442383,5.09468936920166,6.696838855743408,0.5174565847124272,4.668548583984375,55.3683967590332,1.3858811,1.2707171,1.1678916,31.15509796142578,7.1149344,2.5986638,1.8181581,64,1,4,0
Llama-3.2-1B,12,9,local,0.75,,1.64893,-0.10192,101.7322,0.786,0.0797,0.7105,0.7869,0.9747,0.5646,0.5314,9.02400016784668,14.037538528442383,5.09468936920166,5.545251846313477,0.5645710632136212,3.252465009689331,58.88224411010742,0.9754887,0.94159263,0.78731036,30.718137741088867,8.111158,1.7524217,1.4780035,64,1,4,1
Llama-3.2-1B,12,10,local,0.75,,0.93148,-0.05381,94.1597,0.5315,0.0218,0.7252,0.5315,2.4833,0.4297,0.5314,11.856306076049805,14.037538528442383,5.09468936920166,4.6933135986328125,0.4297029223539277,2.9304418563842773,54.65879440307617,1.3358912,0.94071484,0.8083187,29.408809661865234,6.8139224,2.6999676,2.5050395,64,1,4,2
Llama-3.2-1B,12,11,local,0.75,,0.648,0.05453,98.9479,0.6311,0.0141,0.7106,0.6325,1.5292,0.4927,0.5314,10.340963363647461,14.037538528442383,5.09468936920166,6.768446922302246,0.49267067197152997,4.987985134124756,50.39802169799805,1.5893575,1.5006794,1.4267471,30.77559471130371,7.7981176,2.8064206,2.1174643,64,1,4,3
Llama-3.2-1B,12,12,local,0.75,,0.33,-0.09054,110.0568,0.7225,0.0096,0.8158,0.7225,1.5453,0.4278,0.5314,7.851095199584961,9.295347213745117,3.359044313430786,5.2123870849609375,0.4278440431607466,2.202716112136841,59.25956726074219,0.4393377,0.42634606,0.4164629,28.55242919921875,3.8187618,0.6938933,0.54807293,64,1,4,0
Llama-3.2-1B,12,13,induction,0.75,,1.038,-0.60659,103.6696,0.6148,0.0067,0.7877,0.6324,1.7229,0.2827,0.5314,11.880573272705078,9.295347213745117,3.359044313430786,5.124978542327881,0.2827341944136409,2.1401093006134033,60.99254608154297,0.4837586,0.39243913,0.38428572,34.851444244384766,3.480952,2.047292,1.0309258,64,1,4,1
Llama-3.2-1B,12,14,local,0.75,,0.39255,-0.10942,113.2955,0.7683,0.008,0.8252,0.7683,1.3077,0.4104,0.5314,8.183895111083984,9.295347213745117,3.359044313430786,4.838535785675049,0.41044567016517625,2.0390405654907227,58.69182586669922,0.42879954,0.4200433,0.39636996,27.36797523498535,4.268424,0.71643895,0.5603495,64,1,4,2
Llama-3.2-1B,12,15,induction,0.75,,0.96475,-0.53547,104.0579,0.6066,0.0067,0.7904,0.6083,1.8609,0.4006,0.5314,8.38497543334961,9.295347213745117,3.359044313430786,5.371803283691406,0.40060276146671103,2.2029078006744385,61.950111389160156,0.5195134,0.46549842,0.44732144,32.28705978393555,3.1395893,0.89591897,0.78776145,64,1,4,3
Llama-3.2-1B,12,16,local,0.75,,0.64524,-0.14271,96.0391,0.6297,0.0081,0.7217,0.6307,1.3904,0.5484,0.5314,10.289383888244629,16.228450775146484,5.6428632736206055,6.525991439819336,0.5484160504563244,4.6271491050720215,62.218448638916016,0.9060921,0.86514515,0.83447534,40.891090393066406,5.3375006,2.7324028,1.9294212,64,1,4,0
Llama-3.2-1B,12,17,local,0.75,,0.97782,-0.2368,88.4315,0.6079,0.0622,0.6284,0.6079,1.6354,0.5629,0.5314,10.025242805480957,16.228450775146484,5.6428632736206055,5.937788486480713,0.5628654969368923,4.232487678527832,60.87773895263672,0.98581165,0.92476076,0.83556455,36.22793197631836,6.081454,2.1676836,1.6745373,64,1,4,1
Llama-3.2-1B,12,18,local,0.75,,0.50879,-0.37285,114.5613,0.8071,0.0042,0.8279,0.8071,1.1221,0.4006,0.5314,14.085315704345703,16.228450775146484,5.6428632736206055,4.597659587860107,0.4006202908096144,3.217742443084717,60.734622955322266,0.7486679,0.6729225,0.64572954,34.1844596862793,4.745826,3.1674087,2.8534253,64,1,4,2
Llama-3.2-1B,12,19,local,0.75,,1.43814,-0.27186,72.0939,0.3917,0.0377,0.592,0.4003,2.2535,0.5692,0.5314,9.914024353027344,16.228450775146484,5.6428632736206055,5.6132025718688965,0.5691798882758375,3.9587204456329346,62.18403244018555,0.743116,0.69379246,0.6738953,35.58657455444336,5.9669137,2.3743408,1.9228964,64,1,4,3
